user_id,department,date,meetings_attended,total_meeting_minutes,avg_participants
U058,Marketing,2025-01-24,6,126,8
U059,Marketing,2025-01-24,5,125,5
U060,Engineering,2025-01-24,4,80,5
U061,Engineering,2025-01-24,3,111,5
U062,Marketing,2025-01-24,4,88,5
U063,Marketing,2025-01-24,4,156,7
U064,Engineering,2025-01-24,7,259,4
U065,Sales,2025-01-24,4,88,6
U066,Marketing,2025-01-24,5,125,7
U067,Engineering,2025-01-24,1,25,4
U068,Engineering,2025-01-24,3,117,8
U069,HR,2025-01-24,4,160,4
U070,Engineering,2025-01-24,3,18,6
U071,Engineering,2025-01-24,6,180,5
U072,Engineering,2025-01-24,4,148,7
U073,Marketing,2025-01-24,6,228,6
U074,Marketing,2025-01-24,2,76,6
U075,Sales,2025-01-24,5,245,8
U076,Engineering,2025-01-24,4,152,5
U077,Engineering,2025-01-24,3,24,4
U078,Engineering,2025-01-24,5,110,7
U079,Engineering,2025-01-24,6,30,5
U080,Sales,2025-01-24,3,72,6
U081,Sales,2025-01-24,4,196,8
U082,Sales,2025-01-24,7,147,6
U083,Marketing,2025-01-24,2,52,10
U084,Engineering,2025-01-24,7,210,5
U085,HR,2025-01-24,6,348,6
U086,Marketing,2025-01-24,5,135,10
U087,Sales,2025-01-24,6,228,10
U088,Engineering,2025-01-24,4,136,9
U089,Sales,2025-01-24,2,52,10
U090,Sales,2025-01-24,5,110,6
U091,Sales,2025-01-24,4,96,8
U092,Engineering,2025-01-24,11,297,7
U093,Engineering,2025-01-24,6,78,8
U094,Marketing,2025-01-24,4,100,7
U095,Finance,2025-01-24,4,64,4
U096,Sales,2025-01-24,4,100,6
U097,Engineering,2025-01-24,6,102,10
U098,Engineering,2025-01-24,5,155,7
U099,Sales,2025-01-24,7,154,10
U100,Finance,2025-01-24,1,48,6
U001,Engineering,2025-01-25,1,22,7
U002,Engineering,2025-01-25,2,48,7
U003,Engineering,2025-01-25,0,36,8
U004,Sales,2025-01-25,0,48,6
U005,Sales,2025-01-25,2,66,8
U006,Finance,2025-01-25,2,64,6
U007,Engineering,2025-01-25,3,105,5
U008,Sales,2025-01-25,1,31,8
U009,Marketing,2025-01-25,2,50,5
U010,Sales,2025-01-25,2,78,8
U011,HR,2025-01-25,3,60,8
U012,Finance,2025-01-25,1,27,8
U013,Sales,2025-01-25,3,51,10
U014,Sales,2025-01-25,2,18,8
U015,Sales,2025-01-25,3,111,6
U016,Engineering,2025-01-25,2,58,8
U017,HR,2025-01-25,3,84,8
U018,Sales,2025-01-25,2,72,6
U019,Sales,2025-01-25,5,125,6
U020,Engineering,2025-01-25,0,22,7
U021,Finance,2025-01-25,2,66,8
U022,Finance,2025-01-25,1,30,8
U023,Engineering,2025-01-25,1,8,9
U024,Finance,2025-01-25,0,46,6
U025,Marketing,2025-01-25,2,108,6
U026,Finance,2025-01-25,3,87,6
U027,Engineering,2025-01-25,1,24,6
U028,Engineering,2025-01-25,1,24,5
U029,Sales,2025-01-25,1,29,8
U030,Sales,2025-01-25,1,37,8
U031,Sales,2025-01-25,0,35,6
U032,HR,2025-01-25,3,57,6
U033,Engineering,2025-01-25,2,38,4
U034,Marketing,2025-01-25,2,118,7
U035,Finance,2025-01-25,1,20,8
U036,Engineering,2025-01-25,0,42,6
U037,Marketing,2025-01-25,3,57,6
U038,HR,2025-01-25,2,74,6
U039,Engineering,2025-01-25,3,135,6
U040,HR,2025-01-25,3,117,6
U041,Marketing,2025-01-25,3,153,6
U042,Marketing,2025-01-25,2,52,10
U043,HR,2025-01-25,1,44,6
U044,Engineering,2025-01-25,5,225,7
U045,Engineering,2025-01-25,0,18,6
U046,HR,2025-01-25,0,44,8
U047,Engineering,2025-01-25,0,30,6
U048,Engineering,2025-01-25,0,25,7
U049,Engineering,2025-01-25,2,60,6
U050,HR,2025-01-25,3,117,6
U051,Finance,2025-01-25,3,111,6
U052,HR,2025-01-25,2,84,6
U053,Marketing,2025-01-25,5,95,8
U054,Engineering,2025-01-25,1,15,8
U055,Engineering,2025-01-25,0,41,6
U056,Sales,2025-01-25,6,234,8
U057,Marketing,2025-01-25,2,68,9
U058,Marketing,2025-01-25,3,57,6
U059,Marketing,2025-01-25,1,48,9
U060,Engineering,2025-01-25,2,52,4
U061,Engineering,2025-01-25,2,42,11
U062,Marketing,2025-01-25,2,70,9
U063,Marketing,2025-01-25,1,33,8
U064,Engineering,2025-01-25,1,5,6
U065,Sales,2025-01-25,5,185,8
U066,Marketing,2025-01-25,1,26,6
U067,Engineering,2025-01-25,1,39,5
U068,Engineering,2025-01-25,3,120,5
U069,HR,2025-01-25,1,34,8
U070,Engineering,2025-01-25,0,40,5
U071,Engineering,2025-01-25,2,82,6
U072,Engineering,2025-01-25,1,26,6
U073,Marketing,2025-01-25,4,128,5
U074,Marketing,2025-01-25,4,84,5
U075,Sales,2025-01-25,1,27,6
U076,Engineering,2025-01-25,1,24,6
U077,Engineering,2025-01-25,1,25,4
U078,Engineering,2025-01-25,1,40,8
U079,Engineering,2025-01-25,3,141,5
U080,Sales,2025-01-25,5,100,6
U081,Sales,2025-01-25,3,90,8
U082,Sales,2025-01-25,3,87,8
U083,Marketing,2025-01-25,1,25,6
U084,Engineering,2025-01-25,2,46,5
U085,HR,2025-01-25,4,148,8
U086,Marketing,2025-01-25,1,38,7
U087,Sales,2025-01-25,3,63,6
U088,Engineering,2025-01-25,1,7,4
U089,Sales,2025-01-25,5,125,8
U090,Sales,2025-01-25,1,14,6
U091,Sales,2025-01-25,2,74,6
U092,Engineering,2025-01-25,1,40,9
U093,Engineering,2025-01-25,5,75,7
U094,Marketing,2025-01-25,3,111,6
U095,Finance,2025-01-25,1,38,8
U096,Sales,2025-01-25,3,108,10
U097,Engineering,2025-01-25,1,17,5
U098,Engineering,2025-01-25,2,46,5
U099,Sales,2025-01-25,2,72,10
U100,Finance,2025-01-25,2,62,6
U001,Engineering,2025-01-26,2,20,6
U002,Engineering,2025-01-26,2,66,5
U003,Engineering,2025-01-26,0,39,4
U004,Sales,2025-01-26,2,68,10
U005,Sales,2025-01-26,2,70,8
U006,Finance,2025-01-26,3,81,8
U007,Engineering,2025-01-26,1,40,8
U008,Sales,2025-01-26,2,54,6
U009,Marketing,2025-01-26,1,25,6
U010,Sales,2025-01-26,5,235,10
U011,HR,2025-01-26,5,255,6
U012,Finance,2025-01-26,3,87,12
U013,Sales,2025-01-26,0,28,8
U014,Sales,2025-01-26,3,72,6
U015,Sales,2025-01-26,2,56,12
U016,Engineering,2025-01-26,1,45,8
U017,HR,2025-01-26,4,136,10
U018,Sales,2025-01-26,3,54,8
U019,Sales,2025-01-26,5,40,8
U020,Engineering,2025-01-26,2,100,5
U021,Finance,2025-01-26,4,92,6
U022,Finance,2025-01-26,2,24,6
U023,Engineering,2025-01-26,1,38,6
U024,Finance,2025-01-26,4,108,4
U025,Marketing,2025-01-26,1,36,5
U026,Finance,2025-01-26,1,33,6
U027,Engineering,2025-01-26,1,19,7
U028,Engineering,2025-01-26,1,20,7
U029,Sales,2025-01-26,2,64,6
U030,Sales,2025-01-26,2,30,6
U031,Sales,2025-01-26,1,31,6
U032,HR,2025-01-26,0,39,6
U033,Engineering,2025-01-26,1,37,6
U034,Marketing,2025-01-26,1,29,6
U035,Finance,2025-01-26,0,10,8
U036,Engineering,2025-01-26,1,25,7
U037,Marketing,2025-01-26,2,66,8
U038,HR,2025-01-26,2,80,6
U039,Engineering,2025-01-26,4,56,7
U040,HR,2025-01-26,3,99,6
U041,Marketing,2025-01-26,3,117,6
U042,Marketing,2025-01-26,1,43,6
U043,HR,2025-01-26,2,62,6
U044,Engineering,2025-01-26,2,54,4
U045,Engineering,2025-01-26,1,35,7
U046,HR,2025-01-26,0,39,4
U047,Engineering,2025-01-26,2,32,7
U048,Engineering,2025-01-26,2,20,6
U049,Engineering,2025-01-26,3,114,6
U050,HR,2025-01-26,5,135,4
U051,Finance,2025-01-26,0,35,8
U052,HR,2025-01-26,1,34,6
U053,Marketing,2025-01-26,1,29,7
U054,Engineering,2025-01-26,1,46,8
U055,Engineering,2025-01-26,1,32,8
U056,Sales,2025-01-26,1,27,8
U057,Marketing,2025-01-26,0,30,7
U058,Marketing,2025-01-26,3,24,7
U059,Marketing,2025-01-26,1,33,7
U060,Engineering,2025-01-26,3,75,6
U061,Engineering,2025-01-26,1,32,7
U062,Marketing,2025-01-26,3,93,6
U063,Marketing,2025-01-26,1,17,6
U064,Engineering,2025-01-26,1,40,4
U065,Sales,2025-01-26,3,153,6
U066,Marketing,2025-01-26,1,54,5
U067,Engineering,2025-01-26,0,28,5
U068,Engineering,2025-01-26,1,23,5
U069,HR,2025-01-26,4,180,8
U070,Engineering,2025-01-26,0,26,5
U071,Engineering,2025-01-26,4,140,7
U072,Engineering,2025-01-26,3,54,6
U073,Marketing,2025-01-26,2,90,9
U074,Marketing,2025-01-26,2,92,5
U075,Sales,2025-01-26,3,108,8
U076,Engineering,2025-01-26,1,25,5
U077,Engineering,2025-01-26,2,70,6
U078,Engineering,2025-01-26,2,32,6
U079,Engineering,2025-01-26,2,24,8
U080,Sales,2025-01-26,4,148,6
U081,Sales,2025-01-26,2,82,8
U082,Sales,2025-01-26,2,58,6
U083,Marketing,2025-01-26,3,54,7
U084,Engineering,2025-01-26,4,120,5
U085,HR,2025-01-26,3,81,4
U086,Marketing,2025-01-26,5,250,7
U087,Sales,2025-01-26,1,25,6
U088,Engineering,2025-01-26,2,48,6
U089,Sales,2025-01-26,2,74,8
U090,Sales,2025-01-26,4,116,6
U091,Sales,2025-01-26,2,42,10
U092,Engineering,2025-01-26,1,22,6
U093,Engineering,2025-01-26,1,35,4
U094,Marketing,2025-01-26,1,39,7
U095,Finance,2025-01-26,0,38,6
U096,Sales,2025-01-26,1,32,8
U097,Engineering,2025-01-26,1,34,8
U098,Engineering,2025-01-26,5,65,6
U099,Sales,2025-01-26,0,49,6
U100,Finance,2025-01-26,0,12,8
U001,Engineering,2025-01-27,5,180,6
U002,Engineering,2025-01-27,5,240,5
U003,Engineering,2025-01-27,2,44,5
U004,Sales,2025-01-27,6,126,6
U005,Sales,2025-01-27,9,126,8
U006,Finance,2025-01-27,9,261,8
U007,Engineering,2025-01-27,3,93,6
U008,Sales,2025-01-27,4,188,8
U009,Marketing,2025-01-27,5,225,9
U010,Sales,2025-01-27,10,210,8
U011,HR,2025-01-27,3,105,4
U012,Finance,2025-01-27,3,126,8
U013,Sales,2025-01-27,4,212,10
U014,Sales,2025-01-27,9,297,8
U015,Sales,2025-01-27,8,288,8
U016,Engineering,2025-01-27,3,75,8
U017,HR,2025-01-27,4,72,6
U018,Sales,2025-01-27,4,156,6
U019,Sales,2025-01-27,3,96,6
U020,Engineering,2025-01-27,2,76,11
U021,Finance,2025-01-27,9,279,4
U022,Finance,2025-01-27,3,51,8
U023,Engineering,2025-01-27,1,26,7
U024,Finance,2025-01-27,6,276,8
U025,Marketing,2025-01-27,1,8,7
U026,Finance,2025-01-27,4,132,6
U027,Engineering,2025-01-27,5,110,7
U028,Engineering,2025-01-27,4,156,6
U029,Sales,2025-01-27,6,144,8
U030,Sales,2025-01-27,5,180,6
U031,Sales,2025-01-27,6,162,8
U032,HR,2025-01-27,4,124,8
U033,Engineering,2025-01-27,4,72,8
U034,Marketing,2025-01-27,3,66,7
U035,Finance,2025-01-27,3,84,6
U036,Engineering,2025-01-27,4,176,4
U037,Marketing,2025-01-27,6,150,6
U038,HR,2025-01-27,7,98,8
U039,Engineering,2025-01-27,0,38,5
U040,HR,2025-01-27,5,215,6
U041,Marketing,2025-01-27,5,135,7
U042,Marketing,2025-01-27,6,186,7
U043,HR,2025-01-27,3,102,6
U044,Engineering,2025-01-27,4,56,4
U045,Engineering,2025-01-27,8,208,5
U046,HR,2025-01-27,5,145,8
U047,Engineering,2025-01-27,5,220,5
U048,Engineering,2025-01-27,2,72,6
U049,Engineering,2025-01-27,2,92,7
U050,HR,2025-01-27,10,320,6
U051,Finance,2025-01-27,6,270,6
U052,HR,2025-01-27,1,34,8
U053,Marketing,2025-01-27,6,132,7
U054,Engineering,2025-01-27,6,198,8
U055,Engineering,2025-01-27,5,160,6
U056,Sales,2025-01-27,4,140,8
U057,Marketing,2025-01-27,7,406,10
U058,Marketing,2025-01-27,5,230,9
U059,Marketing,2025-01-27,7,329,6
U060,Engineering,2025-01-27,2,54,5
U061,Engineering,2025-01-27,5,25,9
U062,Marketing,2025-01-27,3,132,5
U063,Marketing,2025-01-27,2,74,7
U064,Engineering,2025-01-27,2,12,6
U065,Sales,2025-01-27,10,400,6
U066,Marketing,2025-01-27,4,120,6
U067,Engineering,2025-01-27,3,72,8
U068,Engineering,2025-01-27,3,123,8
U069,HR,2025-01-27,4,56,6
U070,Engineering,2025-01-27,4,160,6
U071,Engineering,2025-01-27,7,280,4
U072,Engineering,2025-01-27,6,186,8
U073,Marketing,2025-01-27,8,240,7
U074,Marketing,2025-01-27,1,28,8
U075,Sales,2025-01-27,12,300,8
U076,Engineering,2025-01-27,6,210,7
U077,Engineering,2025-01-27,6,222,5
U078,Engineering,2025-01-27,6,174,5
U079,Engineering,2025-01-27,2,92,8
U080,Sales,2025-01-27,6,162,8
U081,Sales,2025-01-27,2,62,6
U082,Sales,2025-01-27,13,312,6
U083,Marketing,2025-01-27,8,320,6
U084,Engineering,2025-01-27,1,22,6
U085,HR,2025-01-27,4,100,6
U086,Marketing,2025-01-27,6,186,6
U087,Sales,2025-01-27,7,203,8
U088,Engineering,2025-01-27,6,282,4
U089,Sales,2025-01-27,0,24,8
U090,Sales,2025-01-27,6,222,6
U091,Sales,2025-01-27,12,372,10
U092,Engineering,2025-01-27,3,123,6
U093,Engineering,2025-01-27,3,63,4
U094,Marketing,2025-01-27,2,28,8
U095,Finance,2025-01-27,4,20,6
U096,Sales,2025-01-27,6,84,8
U097,Engineering,2025-01-27,2,80,6
U098,Engineering,2025-01-27,4,180,6
U099,Sales,2025-01-27,11,418,6
U100,Finance,2025-01-27,5,140,8
U001,Engineering,2025-01-28,4,100,6
U002,Engineering,2025-01-28,2,74,4
U003,Engineering,2025-01-28,2,48,8
U004,Sales,2025-01-28,8,272,10
U005,Sales,2025-01-28,8,256,12
U006,Finance,2025-01-28,3,51,8
U007,Engineering,2025-01-28,2,92,6
U008,Sales,2025-01-28,10,280,8
U009,Marketing,2025-01-28,3,69,7
U010,Sales,2025-01-28,7,210,8
U011,HR,2025-01-28,3,81,10
U012,Finance,2025-01-28,3,69,6
U013,Sales,2025-01-28,6,114,8
U014,Sales,2025-01-28,6,204,6
U015,Sales,2025-01-28,7,245,6
U016,Engineering,2025-01-28,1,22,5
U017,HR,2025-01-28,3,117,4
U018,Sales,2025-01-28,6,156,6
U019,Sales,2025-01-28,3,81,8
U020,Engineering,2025-01-28,3,105,6
U021,Finance,2025-01-28,2,36,6
U022,Finance,2025-01-28,7,238,8
U023,Engineering,2025-01-28,3,102,7
U024,Finance,2025-01-28,2,80,6
U025,Marketing,2025-01-28,4,176,6
U026,Finance,2025-01-28,3,147,6
U027,Engineering,2025-01-28,4,160,9
U028,Engineering,2025-01-28,0,18,6
U029,Sales,2025-01-28,7,105,8
U030,Sales,2025-01-28,7,252,8
U031,Sales,2025-01-28,3,72,8
U032,HR,2025-01-28,7,189,8
U033,Engineering,2025-01-28,3,126,6
U034,Marketing,2025-01-28,7,259,10
U035,Finance,2025-01-28,5,235,6
U036,Engineering,2025-01-28,3,96,4
U037,Marketing,2025-01-28,8,296,6
U038,HR,2025-01-28,8,88,6
U039,Engineering,2025-01-28,10,340,8
U040,HR,2025-01-28,4,132,4
U041,Marketing,2025-01-28,8,216,6
U042,Marketing,2025-01-28,4,96,9
U043,HR,2025-01-28,4,136,6
U044,Engineering,2025-01-28,5,55,6
U045,Engineering,2025-01-28,2,44,6
U046,HR,2025-01-28,8,384,6
U047,Engineering,2025-01-28,5,130,6
U048,Engineering,2025-01-28,5,175,7
U049,Engineering,2025-01-28,4,120,5
U050,HR,2025-01-28,6,54,6
U051,Finance,2025-01-28,5,205,8
U052,HR,2025-01-28,6,174,6
U053,Marketing,2025-01-28,3,111,5
U054,Engineering,2025-01-28,6,234,8
U055,Engineering,2025-01-28,3,78,5
U056,Sales,2025-01-28,5,150,8
U057,Marketing,2025-01-28,6,180,5
U058,Marketing,2025-01-28,10,440,10
U059,Marketing,2025-01-28,8,384,8
U060,Engineering,2025-01-28,5,190,4
U061,Engineering,2025-01-28,1,20,4
U062,Marketing,2025-01-28,3,72,7
U063,Marketing,2025-01-28,7,287,6
U064,Engineering,2025-01-28,4,92,4
U065,Sales,2025-01-28,8,272,6
U066,Marketing,2025-01-28,7,196,9
U067,Engineering,2025-01-28,1,24,4
U068,Engineering,2025-01-28,6,246,9
U069,HR,2025-01-28,9,162,6
U070,Engineering,2025-01-28,7,280,5
U071,Engineering,2025-01-28,11,187,7
U072,Engineering,2025-01-28,5,145,6
U073,Marketing,2025-01-28,4,100,7
U074,Marketing,2025-01-28,4,148,6
U075,Sales,2025-01-28,12,456,6
U076,Engineering,2025-01-28,5,60,5
U077,Engineering,2025-01-28,6,162,8
U078,Engineering,2025-01-28,5,170,5
U079,Engineering,2025-01-28,6,156,6
U080,Sales,2025-01-28,5,110,6
U081,Sales,2025-01-28,4,136,8
U082,Sales,2025-01-28,5,180,8
U083,Marketing,2025-01-28,6,210,7
U084,Engineering,2025-01-28,4,96,4
U085,HR,2025-01-28,5,140,6
U086,Marketing,2025-01-28,7,175,6
U087,Sales,2025-01-28,4,132,8
U088,Engineering,2025-01-28,1,41,5
U089,Sales,2025-01-28,3,150,6
U090,Sales,2025-01-28,7,70,10
U091,Sales,2025-01-28,2,32,8
U092,Engineering,2025-01-28,6,186,5
U093,Engineering,2025-01-28,4,108,10
U094,Marketing,2025-01-28,1,34,5
U095,Finance,2025-01-28,6,192,8
U096,Sales,2025-01-28,6,210,14
U097,Engineering,2025-01-28,5,150,6
U098,Engineering,2025-01-28,8,136,5
U099,Sales,2025-01-28,3,72,8
U100,Finance,2025-01-28,2,34,6
U001,Engineering,2025-01-29,0,28,6
U002,Engineering,2025-01-29,5,165,6
U003,Engineering,2025-01-29,1,36,6
U004,Sales,2025-01-29,6,162,6
U005,Sales,2025-01-29,8,280,8
U006,Finance,2025-01-29,3,18,8
U007,Engineering,2025-01-29,4,116,8
U008,Sales,2025-01-29,12,300,8
U009,Marketing,2025-01-29,6,240,11
U010,Sales,2025-01-29,6,222,6
U011,HR,2025-01-29,7,168,8
U012,Finance,2025-01-29,4,148,4
U013,Sales,2025-01-29,9,324,6
U014,Sales,2025-01-29,5,45,6
U015,Sales,2025-01-29,4,96,8
U016,Engineering,2025-01-29,4,172,5
U017,HR,2025-01-29,5,120,8
U018,Sales,2025-01-29,5,90,8
U019,Sales,2025-01-29,7,210,6
U020,Engineering,2025-01-29,4,88,4
U021,Finance,2025-01-29,8,304,6
U022,Finance,2025-01-29,4,128,6
U023,Engineering,2025-01-29,3,90,8
U024,Finance,2025-01-29,7,147,8
U025,Marketing,2025-01-29,12,396,5
U026,Finance,2025-01-29,2,48,8
U027,Engineering,2025-01-29,5,215,7
U028,Engineering,2025-01-29,3,93,5
U029,Sales,2025-01-29,7,378,6
U030,Sales,2025-01-29,2,54,6
U031,Sales,2025-01-29,3,99,8
U032,HR,2025-01-29,4,84,4
U033,Engineering,2025-01-29,7,224,7
U034,Marketing,2025-01-29,6,144,6
U035,Finance,2025-01-29,5,130,6
U036,Engineering,2025-01-29,4,144,7
U037,Marketing,2025-01-29,4,140,9
U038,HR,2025-01-29,10,430,6
U039,Engineering,2025-01-29,9,342,7
U040,HR,2025-01-29,5,135,6
U041,Marketing,2025-01-29,3,111,9
U042,Marketing,2025-01-29,4,84,7
U043,HR,2025-01-29,7,224,6
U044,Engineering,2025-01-29,1,37,4
U045,Engineering,2025-01-29,3,78,5
U046,HR,2025-01-29,7,98,6
U047,Engineering,2025-01-29,4,108,8
U048,Engineering,2025-01-29,5,85,8
U049,Engineering,2025-01-29,3,42,6
U050,HR,2025-01-29,6,132,6
U051,Finance,2025-01-29,7,238,8
U052,HR,2025-01-29,5,165,4
U053,Marketing,2025-01-29,6,204,5
U054,Engineering,2025-01-29,2,54,5
U055,Engineering,2025-01-29,2,86,5
U056,Sales,2025-01-29,6,126,6
U057,Marketing,2025-01-29,3,57,7
U058,Marketing,2025-01-29,10,300,9
U059,Marketing,2025-01-29,3,51,11
U060,Engineering,2025-01-29,5,130,5
U061,Engineering,2025-01-29,6,192,6
U062,Marketing,2025-01-29,4,120,7
U063,Marketing,2025-01-29,8,344,7
U064,Engineering,2025-01-29,7,182,5
U065,Sales,2025-01-29,4,152,8
U066,Marketing,2025-01-29,6,108,5
U067,Engineering,2025-01-29,4,116,6
U068,Engineering,2025-01-29,7,273,5
U069,HR,2025-01-29,4,172,6
U070,Engineering,2025-01-29,2,62,6
U071,Engineering,2025-01-29,1,25,6
U072,Engineering,2025-01-29,1,17,4
U073,Marketing,2025-01-29,5,220,8
U074,Marketing,2025-01-29,4,148,6
U075,Sales,2025-01-29,6,108,10
U076,Engineering,2025-01-29,5,235,9
U077,Engineering,2025-01-29,4,96,7
U078,Engineering,2025-01-29,6,90,5
U079,Engineering,2025-01-29,8,280,4
U080,Sales,2025-01-29,6,180,8
U081,Sales,2025-01-29,8,312,8
U082,Sales,2025-01-29,5,130,10
U083,Marketing,2025-01-29,5,100,8
U084,Engineering,2025-01-29,3,42,7
U085,HR,2025-01-29,6,168,6
U086,Marketing,2025-01-29,7,126,6
U087,Sales,2025-01-29,10,350,8
U088,Engineering,2025-01-29,3,99,9
U089,Sales,2025-01-29,6,222,12
U090,Sales,2025-01-29,6,120,8
U091,Sales,2025-01-29,4,160,6
U092,Engineering,2025-01-29,5,125,6
U093,Engineering,2025-01-29,4,96,5
U094,Marketing,2025-01-29,2,80,7
U095,Finance,2025-01-29,6,180,10
U096,Sales,2025-01-29,3,123,8
U097,Engineering,2025-01-29,4,104,8
U098,Engineering,2025-01-29,4,48,5
U099,Sales,2025-01-29,11,264,8
U100,Finance,2025-01-29,9,90,6
U001,Engineering,2025-01-30,7,210,4
U002,Engineering,2025-01-30,3,132,7
U003,Engineering,2025-01-30,3,120,6
U004,Sales,2025-01-30,4,52,8
U005,Sales,2025-01-30,4,136,8
U006,Finance,2025-01-30,9,315,6
U007,Engineering,2025-01-30,2,68,9
U008,Sales,2025-01-30,5,140,8
U009,Marketing,2025-01-30,3,111,7
U010,Sales,2025-01-30,7,357,8
U011,HR,2025-01-30,1,41,8
U012,Finance,2025-01-30,4,172,4
U013,Sales,2025-01-30,12,312,8
U014,Sales,2025-01-30,4,144,6
U015,Sales,2025-01-30,2,38,6
U016,Engineering,2025-01-30,4,92,7
U017,HR,2025-01-30,9,270,6
U018,Sales,2025-01-30,6,216,8
U019,Sales,2025-01-30,6,96,8
U020,Engineering,2025-01-30,2,62,7
U021,Finance,2025-01-30,5,235,8
U022,Finance,2025-01-30,1,16,6
U023,Engineering,2025-01-30,5,130,8
U024,Finance,2025-01-30,6,276,6
U025,Marketing,2025-01-30,4,132,6
U026,Finance,2025-01-30,5,150,6
U027,Engineering,2025-01-30,5,155,6
U028,Engineering,2025-01-30,6,144,7
U029,Sales,2025-01-30,5,205,8
U030,Sales,2025-01-30,3,75,8
U031,Sales,2025-01-30,8,224,6
U032,HR,2025-01-30,4,92,6
U033,Engineering,2025-01-30,6,216,4
U034,Marketing,2025-01-30,6,150,6
U035,Finance,2025-01-30,6,150,6
U036,Engineering,2025-01-30,5,135,6
U037,Marketing,2025-01-30,4,136,7
U038,HR,2025-01-30,7,119,4
U039,Engineering,2025-01-30,1,25,7
U040,HR,2025-01-30,5,160,6
U041,Marketing,2025-01-30,6,204,8
U042,Marketing,2025-01-30,5,105,7
U043,HR,2025-01-30,7,238,6
U044,Engineering,2025-01-30,10,340,5
U045,Engineering,2025-01-30,6,132,6
U046,HR,2025-01-30,2,80,6
U047,Engineering,2025-01-30,3,54,7
U048,Engineering,2025-01-30,4,76,5
U049,Engineering,2025-01-30,6,174,7
U050,HR,2025-01-30,3,108,6
U051,Finance,2025-01-30,5,170,6
U052,HR,2025-01-30,3,135,6
U053,Marketing,2025-01-30,3,156,7
U054,Engineering,2025-01-30,3,120,6
U055,Engineering,2025-01-30,11,374,8
U056,Sales,2025-01-30,3,117,6
U057,Marketing,2025-01-30,8,328,7
U058,Marketing,2025-01-30,5,90,7
U059,Marketing,2025-01-30,4,36,6
U060,Engineering,2025-01-30,0,34,5
U061,Engineering,2025-01-30,5,135,6
U062,Marketing,2025-01-30,6,204,5
U063,Marketing,2025-01-30,4,200,6
U064,Engineering,2025-01-30,3,114,4
U065,Sales,2025-01-30,3,87,10
U066,Marketing,2025-01-30,4,84,6
U067,Engineering,2025-01-30,2,86,6
U068,Engineering,2025-01-30,3,42,6
U069,HR,2025-01-30,6,162,6
U070,Engineering,2025-01-30,3,69,6
U071,Engineering,2025-01-30,3,114,6
U072,Engineering,2025-01-30,6,180,7
U073,Marketing,2025-01-30,7,154,5
U074,Marketing,2025-01-30,4,92,8
U075,Sales,2025-01-30,7,259,8
U076,Engineering,2025-01-30,1,47,7
U077,Engineering,2025-01-30,3,54,7
U078,Engineering,2025-01-30,6,132,5
U079,Engineering,2025-01-30,9,306,7
U080,Sales,2025-01-30,8,272,6
U081,Sales,2025-01-30,7,287,6
U082,Sales,2025-01-30,7,161,6
U083,Marketing,2025-01-30,4,156,7
U084,Engineering,2025-01-30,0,31,5
U085,HR,2025-01-30,7,210,8
U086,Marketing,2025-01-30,7,266,6
U087,Sales,2025-01-30,6,162,8
U088,Engineering,2025-01-30,6,174,4
U089,Sales,2025-01-30,3,51,6
U090,Sales,2025-01-30,7,168,6
U091,Sales,2025-01-30,6,204,6
U092,Engineering,2025-01-30,1,24,8
U093,Engineering,2025-01-30,3,111,4
U094,Marketing,2025-01-30,4,132,9
U095,Finance,2025-01-30,5,70,6
U096,Sales,2025-01-30,2,48,8
U097,Engineering,2025-01-30,1,21,8
U098,Engineering,2025-01-30,2,78,5
U099,Sales,2025-01-30,10,530,8
U100,Finance,2025-01-30,8,312,8
U001,Engineering,2025-01-31,2,76,6
U002,Engineering,2025-01-31,3,126,7
U003,Engineering,2025-01-31,3,78,6
U004,Sales,2025-01-31,8,288,6
U005,Sales,2025-01-31,6,138,8
U006,Finance,2025-01-31,6,54,6
U007,Engineering,2025-01-31,3,51,7
U008,Sales,2025-01-31,9,261,6
U009,Marketing,2025-01-31,5,130,8
U010,Sales,2025-01-31,6,186,10
U011,HR,2025-01-31,3,48,6
U012,Finance,2025-01-31,7,147,8
U013,Sales,2025-01-31,5,170,6
U014,Sales,2025-01-31,6,198,6
U015,Sales,2025-01-31,8,320,8
U016,Engineering,2025-01-31,2,52,5
U017,HR,2025-01-31,5,110,6
U018,Sales,2025-01-31,7,217,8
U019,Sales,2025-01-31,8,312,6
U020,Engineering,2025-01-31,7,224,7
U021,Finance,2025-01-31,9,180,6
U022,Finance,2025-01-31,6,246,8
U023,Engineering,2025-01-31,2,58,6
U024,Finance,2025-01-31,3,33,8
U025,Marketing,2025-01-31,7,147,6
U026,Finance,2025-01-31,8,232,6
U027,Engineering,2025-01-31,1,34,9
U028,Engineering,2025-01-31,6,180,4
U029,Sales,2025-01-31,5,110,10
U030,Sales,2025-01-31,7,154,6
U031,Sales,2025-01-31,3,105,8
U032,HR,2025-01-31,9,270,8
U033,Engineering,2025-01-31,0,14,5
U034,Marketing,2025-01-31,4,128,8
U035,Finance,2025-01-31,5,115,6
U036,Engineering,2025-01-31,4,52,6
U037,Marketing,2025-01-31,11,187,6
U038,HR,2025-01-31,7,70,8
U039,Engineering,2025-01-31,6,276,6
U040,HR,2025-01-31,11,341,6
