user_id,department,date,emails_sent,emails_received,avg_response_time_min,threads_initiated
U100,Finance,2025-01-25,3,4,13.6,2
U001,Engineering,2025-01-26,2,9,12.9,0
U002,Engineering,2025-01-26,6,10,12.4,2
U003,Engineering,2025-01-26,1,10,12.6,0
U004,Sales,2025-01-26,7,14,17.1,2
U005,Sales,2025-01-26,3,17,35.8,2
U006,Finance,2025-01-26,3,7,45.7,3
U007,Engineering,2025-01-26,0,9,35.4,0
U008,Sales,2025-01-26,3,10,22.8,3
U009,Marketing,2025-01-26,3,14,12.0,3
U010,Sales,2025-01-26,6,14,11.5,2
U011,HR,2025-01-26,0,12,17.7,1
U012,Finance,2025-01-26,2,14,11.8,2
U013,Sales,2025-01-26,1,6,19.8,1
U014,Sales,2025-01-26,6,17,21.0,2
U015,Sales,2025-01-26,5,18,21.9,2
U016,Engineering,2025-01-26,2,8,55.9,0
U017,HR,2025-01-26,0,7,21.8,1
U018,Sales,2025-01-26,7,21,37.7,2
U019,Sales,2025-01-26,5,21,23.1,2
U020,Engineering,2025-01-26,2,17,51.9,2
U021,Finance,2025-01-26,4,16,56.8,2
U022,Finance,2025-01-26,5,13,43.6,1
U023,Engineering,2025-01-26,2,13,37.1,2
U024,Finance,2025-01-26,5,20,27.4,3
U025,Marketing,2025-01-26,3,11,17.1,1
U026,Finance,2025-01-26,2,12,49.1,2
U027,Engineering,2025-01-26,4,12,15.1,2
U028,Engineering,2025-01-26,3,13,16.6,2
U029,Sales,2025-01-26,3,19,17.3,3
U030,Sales,2025-01-26,6,20,29.2,2
U031,Sales,2025-01-26,6,18,31.4,4
U032,HR,2025-01-26,3,10,23.3,4
U033,Engineering,2025-01-26,4,15,60.2,1
U034,Marketing,2025-01-26,2,12,23.7,2
U035,Finance,2025-01-26,5,12,40.8,2
U036,Engineering,2025-01-26,3,16,64.0,1
U037,Marketing,2025-01-26,1,11,15.0,2
U038,HR,2025-01-26,2,10,16.0,4
U039,Engineering,2025-01-26,4,7,26.5,1
U040,HR,2025-01-26,4,7,17.3,1
U041,Marketing,2025-01-26,4,13,33.0,1
U042,Marketing,2025-01-26,5,18,13.8,3
U043,HR,2025-01-26,1,14,14.2,0
U044,Engineering,2025-01-26,4,15,32.6,6
U045,Engineering,2025-01-26,2,11,22.6,2
U046,HR,2025-01-26,4,10,23.0,3
U047,Engineering,2025-01-26,5,8,55.5,2
U048,Engineering,2025-01-26,3,8,65.9,2
U049,Engineering,2025-01-26,4,14,22.1,2
U050,HR,2025-01-26,1,6,56.6,3
U051,Finance,2025-01-26,4,10,13.3,1
U052,HR,2025-01-26,1,16,26.3,1
U053,Marketing,2025-01-26,6,13,22.4,6
U054,Engineering,2025-01-26,1,15,70.7,0
U055,Engineering,2025-01-26,3,10,17.9,2
U056,Sales,2025-01-26,4,14,17.3,1
U057,Marketing,2025-01-26,3,12,20.1,3
U058,Marketing,2025-01-26,1,11,43.1,1
U059,Marketing,2025-01-26,2,9,23.7,0
U060,Engineering,2025-01-26,3,11,48.3,3
U061,Engineering,2025-01-26,3,14,29.5,3
U062,Marketing,2025-01-26,2,14,29.8,2
U063,Marketing,2025-01-26,5,18,9.6,1
U064,Engineering,2025-01-26,2,11,11.6,0
U065,Sales,2025-01-26,2,17,16.5,2
U066,Marketing,2025-01-26,6,11,24.3,4
U067,Engineering,2025-01-26,1,7,12.2,1
U068,Engineering,2025-01-26,1,6,15.4,1
U069,HR,2025-01-26,1,4,12.1,0
U070,Engineering,2025-01-26,4,14,43.2,5
U071,Engineering,2025-01-26,3,9,12.7,1
U072,Engineering,2025-01-26,4,14,34.6,1
U073,Marketing,2025-01-26,5,11,13.9,2
U074,Marketing,2025-01-26,5,12,23.6,3
U075,Sales,2025-01-26,1,12,10.9,2
U076,Engineering,2025-01-26,3,12,31.3,1
U077,Engineering,2025-01-26,3,10,13.2,1
U078,Engineering,2025-01-26,5,10,6.5,3
U079,Engineering,2025-01-26,3,12,45.4,1
U080,Sales,2025-01-26,1,11,40.5,2
U081,Sales,2025-01-26,2,13,9.5,2
U082,Sales,2025-01-26,5,18,30.2,3
U083,Marketing,2025-01-26,4,13,38.4,3
U084,Engineering,2025-01-26,3,7,22.7,2
U085,HR,2025-01-26,1,12,27.7,1
U086,Marketing,2025-01-26,4,17,20.7,2
U087,Sales,2025-01-26,1,14,12.3,0
U088,Engineering,2025-01-26,1,10,16.4,1
U089,Sales,2025-01-26,5,10,25.9,4
U090,Sales,2025-01-26,6,18,39.7,4
U091,Sales,2025-01-26,1,18,37.2,0
U092,Engineering,2025-01-26,3,19,78.0,3
U093,Engineering,2025-01-26,0,7,22.9,0
U094,Marketing,2025-01-26,4,14,29.7,3
U095,Finance,2025-01-26,2,9,25.6,0
U096,Sales,2025-01-26,2,17,13.7,0
U097,Engineering,2025-01-26,4,18,14.2,2
U098,Engineering,2025-01-26,0,6,32.1,2
U099,Sales,2025-01-26,5,17,6.9,4
U100,Finance,2025-01-26,4,17,33.3,3
U001,Engineering,2025-01-27,5,7,30.6,2
U002,Engineering,2025-01-27,11,15,52.7,8
U003,Engineering,2025-01-27,4,8,18.8,2
U004,Sales,2025-01-27,12,17,23.6,4
U005,Sales,2025-01-27,11,18,19.1,3
U006,Finance,2025-01-27,8,15,10.5,2
U007,Engineering,2025-01-27,5,18,11.0,1
U008,Sales,2025-01-27,11,23,15.2,5
U009,Marketing,2025-01-27,7,7,35.4,2
U010,Sales,2025-01-27,10,14,16.1,2
U011,HR,2025-01-27,1,13,16.4,3
U012,Finance,2025-01-27,8,17,15.1,3
U013,Sales,2025-01-27,9,12,8.3,2
U014,Sales,2025-01-27,7,15,13.1,3
U015,Sales,2025-01-27,16,18,17.1,5
U016,Engineering,2025-01-27,7,18,66.4,4
U017,HR,2025-01-27,4,9,41.2,3
U018,Sales,2025-01-27,9,20,32.3,3
U019,Sales,2025-01-27,12,15,19.2,4
U020,Engineering,2025-01-27,0,8,41.1,0
U021,Finance,2025-01-27,10,12,21.5,2
U022,Finance,2025-01-27,13,17,34.6,5
U023,Engineering,2025-01-27,7,11,34.4,3
U024,Finance,2025-01-27,5,13,63.2,3
U025,Marketing,2025-01-27,6,14,17.8,2
U026,Finance,2025-01-27,7,10,24.4,3
U027,Engineering,2025-01-27,5,12,15.3,2
U028,Engineering,2025-01-27,8,8,13.1,3
U029,Sales,2025-01-27,9,15,43.5,4
U030,Sales,2025-01-27,10,18,20.2,4
U031,Sales,2025-01-27,11,22,45.6,3
U032,HR,2025-01-27,1,10,32.7,3
U033,Engineering,2025-01-27,7,17,25.4,4
U034,Marketing,2025-01-27,8,10,31.1,4
U035,Finance,2025-01-27,9,20,16.1,3
U036,Engineering,2025-01-27,9,13,26.5,3
U037,Marketing,2025-01-27,7,18,28.6,4
U038,HR,2025-01-27,6,9,20.8,2
U039,Engineering,2025-01-27,13,10,19.0,5
U040,HR,2025-01-27,6,14,35.8,4
U041,Marketing,2025-01-27,12,17,13.0,6
U042,Marketing,2025-01-27,11,19,32.0,4
U043,HR,2025-01-27,3,12,69.0,1
U044,Engineering,2025-01-27,3,7,15.0,3
U045,Engineering,2025-01-27,8,9,52.8,3
U046,HR,2025-01-27,9,12,32.6,3
U047,Engineering,2025-01-27,11,14,37.3,3
U048,Engineering,2025-01-27,9,13,33.9,3
U049,Engineering,2025-01-27,8,16,21.5,3
U050,HR,2025-01-27,8,12,32.1,5
U051,Finance,2025-01-27,8,18,19.4,3
U052,HR,2025-01-27,5,11,18.2,2
U053,Marketing,2025-01-27,11,13,15.5,3
U054,Engineering,2025-01-27,6,13,25.8,2
U055,Engineering,2025-01-27,4,9,27.4,2
U056,Sales,2025-01-27,9,15,25.3,3
U057,Marketing,2025-01-27,8,11,21.0,2
U058,Marketing,2025-01-27,6,13,20.4,2
U059,Marketing,2025-01-27,5,17,58.8,2
U060,Engineering,2025-01-27,4,15,23.4,1
U061,Engineering,2025-01-27,10,14,39.5,4
U062,Marketing,2025-01-27,13,13,14.2,3
U063,Marketing,2025-01-27,4,16,26.8,4
U064,Engineering,2025-01-27,9,19,39.7,3
U065,Sales,2025-01-27,12,19,42.0,5
U066,Marketing,2025-01-27,4,17,18.1,3
U067,Engineering,2025-01-27,3,8,8.1,1
U068,Engineering,2025-01-27,3,7,34.0,2
U069,HR,2025-01-27,3,11,12.8,1
U070,Engineering,2025-01-27,3,11,74.4,3
U071,Engineering,2025-01-27,6,9,32.4,2
U072,Engineering,2025-01-27,6,12,27.1,2
U073,Marketing,2025-01-27,8,13,19.0,2
U074,Marketing,2025-01-27,8,9,27.5,5
U075,Sales,2025-01-27,10,23,18.5,4
U076,Engineering,2025-01-27,8,17,43.9,3
U077,Engineering,2025-01-27,7,19,23.5,4
U078,Engineering,2025-01-27,6,7,10.4,6
U079,Engineering,2025-01-27,6,16,42.0,2
U080,Sales,2025-01-27,11,21,15.9,3
U081,Sales,2025-01-27,10,26,28.9,4
U082,Sales,2025-01-27,16,22,6.3,5
U083,Marketing,2025-01-27,10,15,16.7,2
U084,Engineering,2025-01-27,6,8,23.7,2
U085,HR,2025-01-27,5,10,8.9,1
U086,Marketing,2025-01-27,6,13,17.2,4
U087,Sales,2025-01-27,10,21,14.3,4
U088,Engineering,2025-01-27,7,7,11.3,2
U089,Sales,2025-01-27,10,14,12.7,2
U090,Sales,2025-01-27,9,11,18.2,3
U091,Sales,2025-01-27,11,14,32.5,3
U092,Engineering,2025-01-27,6,11,26.5,2
U093,Engineering,2025-01-27,4,14,22.4,4
U094,Marketing,2025-01-27,4,12,11.4,1
U095,Finance,2025-01-27,6,10,17.6,2
U096,Sales,2025-01-27,14,19,38.8,6
U097,Engineering,2025-01-27,2,14,24.5,2
U098,Engineering,2025-01-27,4,19,21.7,2
U099,Sales,2025-01-27,8,19,50.9,2
U100,Finance,2025-01-27,8,18,21.8,3
U001,Engineering,2025-01-28,4,11,65.3,2
U002,Engineering,2025-01-28,6,14,13.5,4
U003,Engineering,2025-01-28,3,10,16.6,1
U004,Sales,2025-01-28,9,15,18.4,2
U005,Sales,2025-01-28,7,14,39.6,2
U006,Finance,2025-01-28,4,11,18.2,2
U007,Engineering,2025-01-28,6,13,52.5,4
U008,Sales,2025-01-28,10,22,12.0,4
U009,Marketing,2025-01-28,12,18,23.8,5
U010,Sales,2025-01-28,15,21,24.4,6
U011,HR,2025-01-28,2,11,23.2,0
U012,Finance,2025-01-28,10,12,51.7,4
U013,Sales,2025-01-28,9,15,9.6,2
U014,Sales,2025-01-28,11,17,6.9,3
U015,Sales,2025-01-28,12,18,10.9,3
U016,Engineering,2025-01-28,5,14,16.4,3
U017,HR,2025-01-28,5,11,67.8,4
U018,Sales,2025-01-28,8,16,17.4,3
U019,Sales,2025-01-28,18,25,21.5,4
U020,Engineering,2025-01-28,3,10,37.3,2
U021,Finance,2025-01-28,6,9,38.5,2
U022,Finance,2025-01-28,10,13,15.3,4
U023,Engineering,2025-01-28,10,11,62.8,4
U024,Finance,2025-01-28,7,10,28.3,4
U025,Marketing,2025-01-28,6,12,32.1,2
U026,Finance,2025-01-28,7,8,35.7,3
U027,Engineering,2025-01-28,4,16,19.4,3
U028,Engineering,2025-01-28,8,14,30.0,3
U029,Sales,2025-01-28,8,19,19.9,2
U030,Sales,2025-01-28,7,13,19.3,4
U031,Sales,2025-01-28,10,19,10.1,4
U032,HR,2025-01-28,4,9,38.1,2
U033,Engineering,2025-01-28,5,11,30.4,1
U034,Marketing,2025-01-28,4,11,17.8,2
U035,Finance,2025-01-28,5,10,14.5,1
U036,Engineering,2025-01-28,8,11,44.8,3
U037,Marketing,2025-01-28,4,8,23.0,1
U038,HR,2025-01-28,2,8,24.7,2
U039,Engineering,2025-01-28,6,13,12.5,4
U040,HR,2025-01-28,6,18,30.7,2
U041,Marketing,2025-01-28,9,13,18.9,4
U042,Marketing,2025-01-28,6,10,30.3,4
U043,HR,2025-01-28,5,10,33.8,2
U044,Engineering,2025-01-28,7,15,45.5,2
U045,Engineering,2025-01-28,8,17,34.1,6
U046,HR,2025-01-28,11,10,47.1,4
U047,Engineering,2025-01-28,6,11,27.0,2
U048,Engineering,2025-01-28,4,15,14.9,1
U049,Engineering,2025-01-28,6,12,18.1,4
U050,HR,2025-01-28,7,13,36.9,2
U051,Finance,2025-01-28,4,13,18.9,1
U052,HR,2025-01-28,5,9,36.5,2
U053,Marketing,2025-01-28,8,8,23.5,2
U054,Engineering,2025-01-28,7,10,41.4,5
U055,Engineering,2025-01-28,8,16,40.4,2
U056,Sales,2025-01-28,13,24,16.6,5
U057,Marketing,2025-01-28,8,19,29.9,2
U058,Marketing,2025-01-28,6,16,39.6,2
U059,Marketing,2025-01-28,4,12,28.2,3
U060,Engineering,2025-01-28,6,9,44.1,4
U061,Engineering,2025-01-28,2,12,23.4,0
U062,Marketing,2025-01-28,12,14,10.7,3
U063,Marketing,2025-01-28,10,14,20.0,4
U064,Engineering,2025-01-28,3,12,17.0,3
U065,Sales,2025-01-28,15,17,43.9,8
U066,Marketing,2025-01-28,15,20,46.3,5
U067,Engineering,2025-01-28,9,13,34.8,2
U068,Engineering,2025-01-28,8,11,15.4,2
U069,HR,2025-01-28,4,9,36.9,1
U070,Engineering,2025-01-28,6,14,26.2,2
U071,Engineering,2025-01-28,3,6,27.5,1
U072,Engineering,2025-01-28,9,23,41.0,3
U073,Marketing,2025-01-28,11,12,19.3,3
U074,Marketing,2025-01-28,8,12,13.6,3
U075,Sales,2025-01-28,8,25,23.8,3
U076,Engineering,2025-01-28,7,6,18.8,4
U077,Engineering,2025-01-28,1,10,63.3,1
U078,Engineering,2025-01-28,7,13,34.2,2
U079,Engineering,2025-01-28,5,12,22.6,2
U080,Sales,2025-01-28,10,15,23.5,4
U081,Sales,2025-01-28,7,18,29.0,3
U082,Sales,2025-01-28,12,15,17.8,5
U083,Marketing,2025-01-28,15,16,12.0,4
U084,Engineering,2025-01-28,5,10,21.2,2
U085,HR,2025-01-28,7,13,22.0,3
U086,Marketing,2025-01-28,5,18,45.1,3
U087,Sales,2025-01-28,9,17,8.4,3
U088,Engineering,2025-01-28,4,17,39.2,1
U089,Sales,2025-01-28,15,18,29.8,6
U090,Sales,2025-01-28,10,15,26.9,2
U091,Sales,2025-01-28,8,9,16.3,2
U092,Engineering,2025-01-28,5,14,8.1,4
U093,Engineering,2025-01-28,7,10,30.9,3
U094,Marketing,2025-01-28,9,14,37.8,2
U095,Finance,2025-01-28,6,10,47.1,2
U096,Sales,2025-01-28,7,19,10.0,6
U097,Engineering,2025-01-28,6,8,27.1,2
U098,Engineering,2025-01-28,4,10,27.8,2
U099,Sales,2025-01-28,7,26,23.6,4
U100,Finance,2025-01-28,6,14,21.6,2
U001,Engineering,2025-01-29,3,16,34.6,2
U002,Engineering,2025-01-29,8,17,24.7,3
U003,Engineering,2025-01-29,4,6,15.0,3
U004,Sales,2025-01-29,9,10,10.6,4
U005,Sales,2025-01-29,14,15,17.2,4
U006,Finance,2025-01-29,9,16,30.6,3
U007,Engineering,2025-01-29,4,13,30.7,1
U008,Sales,2025-01-29,8,16,25.7,4
U009,Marketing,2025-01-29,13,14,16.0,3
U010,Sales,2025-01-29,17,16,12.2,4
U011,HR,2025-01-29,5,8,23.9,2
U012,Finance,2025-01-29,5,20,33.1,2
U013,Sales,2025-01-29,12,28,31.9,5
U014,Sales,2025-01-29,13,9,14.5,4
U015,Sales,2025-01-29,12,13,15.0,4
U016,Engineering,2025-01-29,6,9,7.6,2
U017,HR,2025-01-29,6,9,62.1,2
U018,Sales,2025-01-29,7,12,13.4,2
U019,Sales,2025-01-29,15,19,24.7,4
U020,Engineering,2025-01-29,9,14,30.7,3
U021,Finance,2025-01-29,8,12,10.2,3
U022,Finance,2025-01-29,5,12,6.1,1
U023,Engineering,2025-01-29,5,14,23.3,2
U024,Finance,2025-01-29,12,18,27.0,6
U025,Marketing,2025-01-29,7,15,26.3,3
U026,Finance,2025-01-29,7,13,33.4,2
U027,Engineering,2025-01-29,3,15,23.1,3
U028,Engineering,2025-01-29,5,15,25.7,2
U029,Sales,2025-01-29,12,21,16.1,4
U030,Sales,2025-01-29,14,30,7.7,4
U031,Sales,2025-01-29,9,19,33.5,2
U032,HR,2025-01-29,4,11,32.5,4
U033,Engineering,2025-01-29,11,13,30.4,4
U034,Marketing,2025-01-29,5,11,16.6,3
U035,Finance,2025-01-29,6,14,11.5,4
U036,Engineering,2025-01-29,5,10,46.5,2
U037,Marketing,2025-01-29,7,8,25.8,4
U038,HR,2025-01-29,5,13,75.2,1
U039,Engineering,2025-01-29,4,8,26.6,3
U040,HR,2025-01-29,5,8,22.1,1
U041,Marketing,2025-01-29,9,15,17.6,3
U042,Marketing,2025-01-29,5,15,48.6,2
U043,HR,2025-01-29,4,8,127.7,1
U044,Engineering,2025-01-29,5,17,34.7,3
U045,Engineering,2025-01-29,8,13,32.3,3
U046,HR,2025-01-29,5,6,27.9,1
U047,Engineering,2025-01-29,8,12,29.8,3
U048,Engineering,2025-01-29,7,10,18.7,2
U049,Engineering,2025-01-29,4,13,14.4,1
U050,HR,2025-01-29,5,14,25.7,1
U051,Finance,2025-01-29,2,12,23.3,0
U052,HR,2025-01-29,4,8,24.4,2
U053,Marketing,2025-01-29,12,14,21.3,4
U054,Engineering,2025-01-29,7,11,17.3,2
U055,Engineering,2025-01-29,8,10,41.0,6
U056,Sales,2025-01-29,13,18,31.4,4
U057,Marketing,2025-01-29,9,17,48.4,4
U058,Marketing,2025-01-29,7,14,22.1,3
U059,Marketing,2025-01-29,7,14,36.6,2
U060,Engineering,2025-01-29,3,8,50.6,2
U061,Engineering,2025-01-29,1,9,16.4,0
U062,Marketing,2025-01-29,9,14,27.6,4
U063,Marketing,2025-01-29,13,19,25.0,5
U064,Engineering,2025-01-29,2,7,41.5,0
U065,Sales,2025-01-29,17,16,32.2,5
U066,Marketing,2025-01-29,6,14,47.7,2
U067,Engineering,2025-01-29,8,14,42.7,2
U068,Engineering,2025-01-29,7,10,17.1,2
U069,HR,2025-01-29,6,17,23.6,2
U070,Engineering,2025-01-29,5,10,34.6,2
U071,Engineering,2025-01-29,6,18,20.1,2
U072,Engineering,2025-01-29,5,8,21.2,1
U073,Marketing,2025-01-29,4,18,25.0,1
U074,Marketing,2025-01-29,10,20,23.6,8
U075,Sales,2025-01-29,10,22,23.3,2
U076,Engineering,2025-01-29,9,14,22.2,4
U077,Engineering,2025-01-29,4,13,36.1,2
U078,Engineering,2025-01-29,3,9,15.5,1
U079,Engineering,2025-01-29,3,13,30.0,2
U080,Sales,2025-01-29,6,17,18.7,4
U081,Sales,2025-01-29,10,15,36.6,4
U082,Sales,2025-01-29,7,17,19.9,4
U083,Marketing,2025-01-29,5,12,25.3,3
U084,Engineering,2025-01-29,6,14,22.2,2
U085,HR,2025-01-29,6,14,38.1,2
U086,Marketing,2025-01-29,4,14,24.7,3
U087,Sales,2025-01-29,14,17,24.2,4
U088,Engineering,2025-01-29,15,8,43.9,8
U089,Sales,2025-01-29,9,11,18.2,3
U090,Sales,2025-01-29,11,20,8.9,3
U091,Sales,2025-01-29,10,10,37.7,2
U092,Engineering,2025-01-29,8,15,12.2,6
U093,Engineering,2025-01-29,5,16,41.4,1
U094,Marketing,2025-01-29,10,16,31.4,4
U095,Finance,2025-01-29,6,13,47.0,2
U096,Sales,2025-01-29,8,12,16.0,2
U097,Engineering,2025-01-29,5,8,55.2,1
U098,Engineering,2025-01-29,9,9,10.8,2
U099,Sales,2025-01-29,10,18,18.3,4
U100,Finance,2025-01-29,6,20,32.1,2
U001,Engineering,2025-01-30,9,14,59.4,3
U002,Engineering,2025-01-30,6,10,12.7,4
U003,Engineering,2025-01-30,5,8,26.7,2
U004,Sales,2025-01-30,11,12,24.0,4
U005,Sales,2025-01-30,11,15,16.3,4
U006,Finance,2025-01-30,4,17,29.5,2
U007,Engineering,2025-01-30,9,12,26.1,2
U008,Sales,2025-01-30,9,12,10.0,2
U009,Marketing,2025-01-30,4,7,15.0,2
U010,Sales,2025-01-30,16,18,10.6,5
U011,HR,2025-01-30,10,9,21.2,2
U012,Finance,2025-01-30,5,15,46.9,1
U013,Sales,2025-01-30,11,16,18.0,5
U014,Sales,2025-01-30,9,17,14.9,3
U015,Sales,2025-01-30,13,17,13.5,3
U016,Engineering,2025-01-30,6,14,8.0,2
U017,HR,2025-01-30,8,15,64.7,4
U018,Sales,2025-01-30,10,18,15.3,2
U019,Sales,2025-01-30,15,19,31.8,5
U020,Engineering,2025-01-30,6,12,41.6,2
U021,Finance,2025-01-30,7,13,19.6,4
U022,Finance,2025-01-30,7,13,39.4,2
U023,Engineering,2025-01-30,8,7,37.7,3
U024,Finance,2025-01-30,12,15,22.1,3
U025,Marketing,2025-01-30,6,16,18.6,2
U026,Finance,2025-01-30,10,14,30.0,2
U027,Engineering,2025-01-30,9,14,47.1,4
U028,Engineering,2025-01-30,5,8,20.9,2
U029,Sales,2025-01-30,15,17,9.8,5
U030,Sales,2025-01-30,10,11,31.6,2
U031,Sales,2025-01-30,15,17,10.4,6
U032,HR,2025-01-30,3,14,33.0,2
U033,Engineering,2025-01-30,4,11,56.4,1
U034,Marketing,2025-01-30,6,11,61.2,2
U035,Finance,2025-01-30,6,6,15.7,2
U036,Engineering,2025-01-30,5,11,13.0,1
U037,Marketing,2025-01-30,6,14,24.5,4
U038,HR,2025-01-30,9,13,15.5,2
U039,Engineering,2025-01-30,4,10,23.4,1
U040,HR,2025-01-30,6,10,41.3,2
U041,Marketing,2025-01-30,11,15,16.2,3
U042,Marketing,2025-01-30,11,15,15.7,4
U043,HR,2025-01-30,4,8,5.4,2
U044,Engineering,2025-01-30,7,13,17.5,3
U045,Engineering,2025-01-30,6,8,26.6,4
U046,HR,2025-01-30,4,6,16.4,1
U047,Engineering,2025-01-30,7,9,31.4,3
U048,Engineering,2025-01-30,3,9,50.3,2
U049,Engineering,2025-01-30,5,15,15.1,2
U050,HR,2025-01-30,6,6,9.3,2
U051,Finance,2025-01-30,13,19,22.2,4
U052,HR,2025-01-30,2,11,21.7,4
U053,Marketing,2025-01-30,12,14,21.1,4
U054,Engineering,2025-01-30,6,13,17.4,2
U055,Engineering,2025-01-30,4,16,24.3,1
U056,Sales,2025-01-30,9,11,14.2,2
U057,Marketing,2025-01-30,4,7,20.7,2
U058,Marketing,2025-01-30,8,14,25.1,4
U059,Marketing,2025-01-30,8,9,30.6,3
U060,Engineering,2025-01-30,9,12,15.8,2
U061,Engineering,2025-01-30,5,12,47.7,5
U062,Marketing,2025-01-30,3,17,27.5,2
U063,Marketing,2025-01-30,8,12,73.8,5
U064,Engineering,2025-01-30,5,8,25.8,3
U065,Sales,2025-01-30,9,20,29.1,3
U066,Marketing,2025-01-30,7,24,21.3,2
U067,Engineering,2025-01-30,5,7,32.6,2
U068,Engineering,2025-01-30,9,15,25.4,3
U069,HR,2025-01-30,6,15,34.7,2
U070,Engineering,2025-01-30,7,9,37.7,3
U071,Engineering,2025-01-30,7,12,23.5,2
U072,Engineering,2025-01-30,6,11,13.6,4
U073,Marketing,2025-01-30,7,14,19.3,2
U074,Marketing,2025-01-30,6,13,33.5,2
U075,Sales,2025-01-30,6,12,50.1,2
U076,Engineering,2025-01-30,5,8,26.5,2
U077,Engineering,2025-01-30,4,9,36.6,1
U078,Engineering,2025-01-30,6,13,14.4,2
U079,Engineering,2025-01-30,5,18,50.9,3
U080,Sales,2025-01-30,9,13,23.7,6
U081,Sales,2025-01-30,10,16,19.5,4
U082,Sales,2025-01-30,14,19,29.6,6
U083,Marketing,2025-01-30,10,11,32.5,4
U084,Engineering,2025-01-30,9,12,23.1,5
U085,HR,2025-01-30,3,15,26.9,1
U086,Marketing,2025-01-30,10,13,16.8,2
U087,Sales,2025-01-30,8,13,16.9,3
U088,Engineering,2025-01-30,3,12,68.4,1
U089,Sales,2025-01-30,12,18,9.8,3
U090,Sales,2025-01-30,9,19,15.5,2
U091,Sales,2025-01-30,17,24,9.3,5
U092,Engineering,2025-01-30,8,16,32.2,3
U093,Engineering,2025-01-30,2,11,34.6,2
U094,Marketing,2025-01-30,10,18,22.4,2
U095,Finance,2025-01-30,1,5,22.9,0
U096,Sales,2025-01-30,6,16,9.9,2
U097,Engineering,2025-01-30,6,20,11.0,4
U098,Engineering,2025-01-30,7,11,28.6,2
U099,Sales,2025-01-30,8,20,10.1,4
U100,Finance,2025-01-30,8,12,22.3,2
U001,Engineering,2025-01-31,5,12,61.9,2
U002,Engineering,2025-01-31,4,10,20.9,3
U003,Engineering,2025-01-31,8,12,7.9,2
U004,Sales,2025-01-31,10,20,27.7,4
U005,Sales,2025-01-31,14,18,21.5,6
U006,Finance,2025-01-31,5,18,47.1,4
U007,Engineering,2025-01-31,11,14,45.8,5
U008,Sales,2025-01-31,11,19,24.2,4
U009,Marketing,2025-01-31,5,7,52.9,2
U010,Sales,2025-01-31,10,14,28.8,4
U011,HR,2025-01-31,5,11,14.9,2
U012,Finance,2025-01-31,11,18,51.0,7
U013,Sales,2025-01-31,10,18,39.7,4
U014,Sales,2025-01-31,4,22,20.2,3
U015,Sales,2025-01-31,12,16,18.9,5
U016,Engineering,2025-01-31,6,11,17.6,2
U017,HR,2025-01-31,5,13,37.3,2
U018,Sales,2025-01-31,7,15,15.9,3
U019,Sales,2025-01-31,13,21,31.4,3
U020,Engineering,2025-01-31,4,9,21.6,1
U021,Finance,2025-01-31,9,6,10.6,3
U022,Finance,2025-01-31,7,8,30.7,2
U023,Engineering,2025-01-31,3,15,41.4,2
U024,Finance,2025-01-31,9,14,19.0,2
U025,Marketing,2025-01-31,10,9,9.4,6
U026,Finance,2025-01-31,8,11,9.2,4
U027,Engineering,2025-01-31,12,11,15.1,4
U028,Engineering,2025-01-31,7,7,73.2,2
U029,Sales,2025-01-31,13,21,11.5,5
U030,Sales,2025-01-31,6,15,10.0,2
U031,Sales,2025-01-31,9,19,61.7,2
U032,HR,2025-01-31,6,11,26.3,4
U033,Engineering,2025-01-31,4,8,8.5,1
U034,Marketing,2025-01-31,5,15,13.4,1
U035,Finance,2025-01-31,5,10,17.0,2
U036,Engineering,2025-01-31,7,20,72.5,2
U037,Marketing,2025-01-31,8,14,32.7,5
U038,HR,2025-01-31,5,16,63.4,2
U039,Engineering,2025-01-31,5,11,38.0,3
U040,HR,2025-01-31,5,7,31.8,4
U041,Marketing,2025-01-31,6,16,20.4,2
U042,Marketing,2025-01-31,6,13,33.4,6
U043,HR,2025-01-31,4,8,44.1,3
U044,Engineering,2025-01-31,7,13,30.1,2
U045,Engineering,2025-01-31,5,12,20.2,2
U046,HR,2025-01-31,7,10,21.8,3
U047,Engineering,2025-01-31,6,7,33.6,2
U048,Engineering,2025-01-31,5,8,17.7,1
U049,Engineering,2025-01-31,5,7,17.4,3
U050,HR,2025-01-31,3,6,16.2,3
U051,Finance,2025-01-31,12,18,12.3,3
U052,HR,2025-01-31,7,11,16.1,3
U053,Marketing,2025-01-31,8,17,16.6,2
U054,Engineering,2025-01-31,3,6,25.3,1
U055,Engineering,2025-01-31,5,11,16.1,1
U056,Sales,2025-01-31,10,10,33.4,4
U057,Marketing,2025-01-31,7,18,19.4,2
U058,Marketing,2025-01-31,6,18,28.6,2
U059,Marketing,2025-01-31,8,12,15.3,3
U060,Engineering,2025-01-31,4,15,31.2,1
U061,Engineering,2025-01-31,8,9,17.2,3
U062,Marketing,2025-01-31,8,19,49.0,3
U063,Marketing,2025-01-31,6,18,31.5,2
U064,Engineering,2025-01-31,6,14,25.4,4
U065,Sales,2025-01-31,13,20,29.8,4
U066,Marketing,2025-01-31,11,14,42.7,4
U067,Engineering,2025-01-31,5,9,23.8,3
U068,Engineering,2025-01-31,7,8,13.2,2
U069,HR,2025-01-31,6,9,33.5,4
U070,Engineering,2025-01-31,5,12,39.4,3
